t=3.51s
ASSEMBLY ID                                                    ACT         FR
s1:INTERNEURONS:75                                          0.9052     7.0013
s1:INTERNEURONS:76                                          0.9050     7.0002
s1:INTERNEURONS:77                                          0.9049     6.9991
s1:INTERNEURONS:78                                          0.9051     7.0004
s1:INTERNEURONS:79                                          0.9054     7.0029
s1:INTERNEURONS:8                                           0.9052     7.0019
s1:INTERNEURONS:9                                           0.9050     6.9997
s1:L2_3_PYRAMIDAL:0                                         0.1176     0.7008
s1:L2_3_PYRAMIDAL:1                                         0.1175     0.6999
s1:L2_3_PYRAMIDAL:10                                        0.1176     0.7011
s1:L2_3_PYRAMIDAL:100                                       0.1174     0.6995
s1:L2_3_PYRAMIDAL:101                                       0.1175     0.7003
s1:L2_3_PYRAMIDAL:102                                       0.1173     0.6987
s1:L2_3_PYRAMIDAL:103                                       0.1175     0.6997
s1:L2_3_PYRAMIDAL:104                                       0.1175     0.7004
s1:L2_3_PYRAMIDAL:105                                       0.1174     0.6988
s1:L2_3_PYRAMIDAL:106                                       0.1174     0.6991
s1:L2_3_PYRAMIDAL:107                                       0.1177     0.7012
s1:L2_3_PYRAMIDAL:108                                       0.1175     0.6999
s1:L2_3_PYRAMIDAL:109                                       0.1173     0.6986
s1:L2_3_PYRAMIDAL:11                                        0.1174     0.6993
s1:L2_3_PYRAMIDAL:110                                       0.1171     0.6969
s1:L2_3_PYRAMIDAL:111                                       0.1178     0.7022
s1:L2_3_PYRAMIDAL:112                                       0.1176     0.7008
s1:L2_3_PYRAMIDAL:113                                       0.1176     0.7012
s1:L2_3_PYRAMIDAL:114                                       0.1174     0.6993
s1:L2_3_PYRAMIDAL:115                                       0.1176     0.7008
s1:L2_3_PYRAMIDAL:116                                       0.1176     0.7006
s1:L2_3_PYRAMIDAL:117                                       0.1177     0.7016
s1:L2_3_PYRAMIDAL:118                                       0.1176     0.7006
s1:L2_3_PYRAMIDAL:119                                       0.1178     0.7021
s1:L2_3_PYRAMIDAL:12                                        0.1174     0.6988
s1:L2_3_PYRAMIDAL:120                                       0.1175     0.6998
s1:L2_3_PYRAMIDAL:121                                       0.1178     0.7020
s1:L2_3_PYRAMIDAL:122                                       0.1176     0.7006
s1:L2_3_PYRAMIDAL:123                                       0.1176     0.7005
s1:L2_3_PYRAMIDAL:124                                       0.1175     0.6998
s1:L2_3_PYRAMIDAL:125                                       0.1176     0.7005
s1:L2_3_PYRAMIDAL:126                                       0.1175     0.7001
s1:L2_3_PYRAMIDAL:127                                       0.1175     0.6997
s1:L2_3_PYRAMIDAL:128                                       0.1171     0.6972
s1:L2_3_PYRAMIDAL:129                                       0.1175     0.6997
s1:L2_3_PYRAMIDAL:13                                        0.1175     0.7004
s1:L2_3_PYRAMIDAL:130                                       0.1178     0.7024
s1:L2_3_PYRAMIDAL:131                                       0.1173     0.6986
s1:L2_3_PYRAMIDAL:132                                       0.1175     0.7000
s1:L2_3_PYRAMIDAL:133                                       0.1174     0.6994
s1:L2_3_PYRAMIDAL:134                                       0.1172     0.6977
s1:L2_3_PYRAMIDAL:135                                       0.1177     0.7012
s1:L2_3_PYRAMIDAL:136                                       0.1176     0.7010
s1:L2_3_PYRAMIDAL:137                                       0.1177     0.7014
s1:L2_3_PYRAMIDAL:138                                       0.1175     0.7002
s1:L2_3_PYRAMIDAL:139                                       0.1174     0.6989
s1:L2_3_PYRAMIDAL:14                                        0.1174     0.6994
s1:L2_3_PYRAMIDAL:140                                       0.1174     0.6992
s1:L2_3_PYRAMIDAL:141                                       0.1178     0.7021
s1:L2_3_PYRAMIDAL:142                                       0.1176     0.7006
s1:L2_3_PYRAMIDAL:143                                       0.1174     0.6988
s1:L2_3_PYRAMIDAL:144                                       0.1174     0.6993
s1:L2_3_PYRAMIDAL:145                                       0.1175     0.7000
s1:L2_3_PYRAMIDAL:146                                       0.1172     0.6974
s1:L2_3_PYRAMIDAL:147                                       0.1174     0.6992
s1:L2_3_PYRAMIDAL:148                                       0.1175     0.7000
s1:L2_3_PYRAMIDAL:149                                       0.1175     0.7000
s1:L2_3_PYRAMIDAL:15                                        0.1175     0.7001
s1:L2_3_PYRAMIDAL:150                                       0.1175     0.6996
s1:L2_3_PYRAMIDAL:151                                       0.1174     0.6990
s1:L2_3_PYRAMIDAL:152                                       0.1174     0.6994
s1:L2_3_PYRAMIDAL:153                                       0.1176     0.7008
s1:L2_3_PYRAMIDAL:154                                       0.1178     0.7028
s1:L2_3_PYRAMIDAL:155                                       0.1173     0.6985
s1:L2_3_PYRAMIDAL:156                                       0.1173     0.6987
s1:L2_3_PYRAMIDAL:157                                       0.1176     0.7010
s1:L2_3_PYRAMIDAL:158                                       0.1177     0.7017
s1:L2_3_PYRAMIDAL:159                                       0.1175     0.6998
s1:L2_3_PYRAMIDAL:16                                        0.1174     0.6993
s1:L2_3_PYRAMIDAL:160                                       0.1174     0.6995
s1:L2_3_PYRAMIDAL:161                                       0.1174     0.6992
s1:L2_3_PYRAMIDAL:162                                       0.1175     0.7002
s1:L2_3_PYRAMIDAL:163                                       0.1177     0.7015
s1:L2_3_PYRAMIDAL:164                                       0.1176     0.7008
s1:L2_3_PYRAMIDAL:165                                       0.1174     0.6995
s1:L2_3_PYRAMIDAL:166                                       0.1174     0.6992
s1:L2_3_PYRAMIDAL:167                                       0.1173     0.6983
s1:L2_3_PYRAMIDAL:168                                       0.1178     0.7022
s1:L2_3_PYRAMIDAL:169                                       0.1175     0.6996
s1:L2_3_PYRAMIDAL:17                                        0.1176     0.7012
s1:L2_3_PYRAMIDAL:170                                       0.1174     0.6991
s1:L2_3_PYRAMIDAL:171                                       0.1176     0.7005
s1:L2_3_PYRAMIDAL:172                                       0.1173     0.6987
s1:L2_3_PYRAMIDAL:173                                       0.1178     0.7023
s1:L2_3_PYRAMIDAL:174                                       0.1175     0.7001
s1:L2_3_PYRAMIDAL:175                                       0.1177     0.7016
s1:L2_3_PYRAMIDAL:176                                       0.1174     0.6996
s1:L2_3_PYRAMIDAL:177                                       0.1174     0.6993
s1:L2_3_PYRAMIDAL:178                                       0.1175     0.6998
s1:L2_3_PYRAMIDAL:179                                       0.1172     0.6978
s1:L2_3_PYRAMIDAL:18                                        0.1177     0.7019
s1:L2_3_PYRAMIDAL:19                                        0.1178     0.7021
s1:L2_3_PYRAMIDAL:2                                         0.1178     0.7021
s1:L2_3_PYRAMIDAL:20                                        0.1174     0.6996
s1:L2_3_PYRAMIDAL:21                                        0.1177     0.7015
s1:L2_3_PYRAMIDAL:22                                        0.1175     0.6998
s1:L2_3_PYRAMIDAL:23                                        0.1179     0.7032
s1:L2_3_PYRAMIDAL:24                                        0.1173     0.6983
s1:L2_3_PYRAMIDAL:25                                        0.1177     0.7012
s1:L2_3_PYRAMIDAL:26                                        0.1175     0.7003
s1:L2_3_PYRAMIDAL:27                                        0.1176     0.7008
s1:L2_3_PYRAMIDAL:28                                        0.1176     0.7008
s1:L2_3_PYRAMIDAL:29                                        0.1174     0.6989
s1:L2_3_PYRAMIDAL:3                                         0.1176     0.7011
s1:L2_3_PYRAMIDAL:30                                        0.1176     0.7010
